"","Country","Detailed.production.source","Aqua.Cap.items","Mean.Trophic.Level","Taxon","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"8729","New Zealand","Imports,Capture","Freshwater fish",4.19232395047431,"Fish,Freshwater fish",17844.04,500,700,500,500,500,300,200,200,200,200,200,450,600,750,626,593,560,612,533,544,653,630,458,480,491,326,304,301,305,370,360,335,331,325,321,345,346,315,324,321,308,309,308,10.04
"8730","New Zealand","Imports,Capture","Flatfish",3.69551442374463,"Fish,Marine fish",120238.7275,815.25,1308.5,2055.5,2043.25,1314.5,1789,1392.75,2239.5,2516.75,1872.25,1130.25,1829.5,3369.5,3740.25,2802,2987,3275,5571.5,4667.5,4656.25,4230.25,7653,4181.25,3475.5,2795.25,3081.25,2471.75,2809.5,2576.5,3215,2344.75,2744,2445,2437,2111,1541,2491.75,2559.25,2644.5,2242.5,2782.25,2484,1782,1764.4775
"8731","New Zealand","Imports,Capture,Capture,Capture,Capture","Crustacean",2.5,"Crustacean,Crustacean,Crustacean,Crustacean,Crustacean",249651.409043,2852.2896,2318.0108,2595.0553,4271.2129,3723.7039,4940.7158,4564.8509,4668.168,5363.1936,3623.6354,3476.5482,3566.7226,2696.6551,3279.9454,3548.0654,3125.3418,2813.7609,2661.2111,3326.4504,13050.1009,3424.5758,7073.8366,6965.6406,4333.762,3551.6115,3503.7469,4194.5842,3775.3416,4242.3119,5707.0342,5381.118,6540.195,5625.6543,4978.7801,6586.9057,6379.6815,12426.7253,10073.5674,9909.117,9082.5384,9847.3895,10619.4114,11531.5008,13430.741343
"8732","New Zealand","Aquaculture,Aquaculture","Chinook salmon",4.4,"Freshwater fish,Marine fish",258286,0,0,0,0,0,0,0,0,92,180,611,880,1150,1500,2500,2900,3000,3500,4000,5000,6400,4350,5807,5700,6140,8524,6989,4800,5196,7500,7721,9400,9080,12392,12905,14037,12397,11988,10840,12474,12943,14890,16291,14209
"8733","New Zealand","Imports,Capture,Capture,Capture","Cephalopod",3,"Cephalopod,Cephalopod,Cephalopod,Cephalopod",0,52,270,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148.54,7502.39,5438.6,9424.06,15761.94,10782.06,9774.37,16073.67,18724.81,14840.88,16036.8,12138.41,10173.38,5261.4,6380.99,5468.21,3723.7,3593.43,4430.06,8680.53,5663.28,6651.83,9217.776
"8734","New Zealand","Imports,Capture","Blue mackerel",4.2,"Fish,Marine fish",93189.82,101,194,213,599,1193,294,656,1265,529,1019,647,1501,888,3240,4230,2729,3276,5759,4661,5648,397,5671,4695,7937,4837,3283,5048,683,3009,285,7689,267,0,2313,0,4905,0,1921,34,1510,0,1907,2412,0
"8735","New Zealand","Imports,Capture,Capture","Bigeye tuna",4.5,"Fish,Marine fish,Marine fish",14583.29,0,0,0,0,0,0,0,7,8,1,0,0,0,9,30,44,39,74,69,60,86,140,388,420,731,1095,912,1321,1881,715,1292,1652,986,628,361,569,153,394,270,96,86,23,25,18.29
"8736","New Zealand","Capture,Capture","Antarctic toothfish",3.9,"Marine fish,Marine fish",20005.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,296,751,582,1354,1060,1157,1769,1402,1159,1063,855,1341,1138,973.89,988.6,558.16,1004.53,1065.39,382.88,824.74,239.66
"8737","New Zealand","Imports,Capture","Albacore",4.3,"Fish,Marine fish",8669.00000000001,25,0,118,0,0,35,86,7,107,312,0,85,0,218,474,0,0,558,9,80,626,533,2494,985.75,239,750,289,803,0,0,0,127,141.25,231.75,291.25,43.75,0,312,16,370,161,0,0,0
"8738","New Zealand","Capture","Wrasse and hogfish",3.53928571428571,"Marine fish",216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,3,4,2,3,1,3,4,5,5,5,2,4,5,7,9,10,12,16,16,50,24
"8739","New Zealand","Capture","Whitson's grenadier",3.5,"Marine fish",1005.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,49,158,71,140,195,73,51,61,73,78,18,14.47,15.26,0,0,2.37,0,0,0.04
"8740","New Zealand","Capture","White warehou",3.2,"Marine fish",52712,0,0,0,0,0,0,0,0,0,0,0,0,0,565,532,466,1124,819,1072,2348,1467,2432,2296,2366,2407,1962,1975,3642,2328,2669,2489,3287,1771,2060,1875,1039,1466,1344,1789,933,1010,1117,1091,971
"8741","New Zealand","Capture","White trevally",3.9,"Marine fish",161344,5680,6482,6526,5676,4324,4621,4780,3791,3841,3893,3371,2593,2805,3203,2868,3303,2900,3393,3406,3910,2869,2941,3608,4192,3603,3116,3280,3389,3232,3390,3111,2752,3284,2839,3311,3668,3413,3623,2922,3743,3569,3984,3359,2780
"8742","New Zealand","Capture","Weedy stingfish",4.2,"Marine fish",36951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1133,1643,1843,2088,1819,1897,2331,2534,1711,1436,1187,1263,1292,909,1301,1243,1108,1157,1112,1507,1476,1404,1338,1233
"8743","New Zealand","Capture","Velvet leatherjacket",3.1,"Marine fish",20260,216,213,226,261,486,348,229,196,264,305,373,447,398,282,366,413,337,290,351,329,442,1095,312,738,1279,1142,1012,811,662,416,443,427,515,670,666,580,573,429,394,358,362,0,284,320
"8744","New Zealand","Capture","Tuna and bonito",4.45384615384615,"Marine fish",203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,66,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8745","New Zealand","Imports","Tuna",4.41419355212676,"Fish",301512.3314,0,0,0,0,0,0,0,0,0,0,0,0,1170.44,1893.61,2102.45,2096.01,3359.39,3886.98,3618.14,2491.83,3714.83,3840.55,5338.88,5567.4,9492.73,9973.67,9947.04,9062,10819.69,11084,12761.01,12425.95,14729.46,12568.37,18012.62,13957.51,15907.99,17443.9,15602.98,14131.56,14706.98,14646.92,16415.06,13858.5014
"8746","New Zealand","Capture","Trumpeter",3.76,"Marine fish",26359,591,688,831,974,929,824,538,625,780,659,547,255,321,337,342,461,393,548,512,669,727,761,567,574,476,505,493,527,466,615,569,616,645,601,615,663,695,673,569,621,646,623,667,621
"8747","New Zealand","Capture","Tope shark",4.3,"Marine fish",125964,923,1235,168,487,1949,3028,2965,4008,4945,4331,2945,2114,2312,2350,2515,2393,2472,2577,2618,3705,3044,2864,3083,3633,3100,3091,3315,3119,3093,3602,3053,3330,3327,3351,3569,3195,3400,3117,3017,3106,2837,3085,2922,2671
"8748","New Zealand","Imports","Toothfish Dissostichus spp",4.45642422985549,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8749","New Zealand","Capture","Thresher",4.5,"Marine fish",667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,24,21,32,51,57,53,69,40,33,25,35,35,25,19,19,19,19,18,16,14,8,3,4
"8750","New Zealand","Capture","Thorntooth grenadier",3.7,"Marine fish",85836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,670,2361,4627,3678,3833,4783,5349,5253,6273,3855,4012,3725,3264,2827,3258,2251,2180,2848,2834,2734,3406,4291,3978,2801
"8751","New Zealand","Capture","Tarakihi",3.4,"Marine fish",176227,3509,4185,4189,4046,4908,5095,4217,4521,5022,4860,4787,4426,4719,3920,4684,4805,5261,4847,4771,5108,4366,5441,5239,5589,5739,6129,6149,5853,5440,5947,5945,5608,5481,5885,5536,0,0,0,0,0,0,0,0,0
"8752","New Zealand","Capture","Swordfish",4.5,"Marine fish",8055.03,0,0,0,0,0,0,0,0,0,0,0,0,0,12,80,42,29,93,94,108,182,282,564,1004,975,1027,920,635,538,348,581,0,0,237,162,349,32,163,161,200,199,138,132,80.03
"8753","New Zealand","Capture","Spotted gurnard",4.5,"Marine fish",2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,87,71,87,74,55,65,49,51,53,44,67,67,101,98,116,112,102,108,141,153,137,207,220,222
"8754","New Zealand","Capture","Spotted estuary smooth-hound",3.5,"Marine fish",84824,2610,3281,3300,2701,3000,3006,3335,3753,3562,3195,1749,1215,1522,1556,1631,1616,1555,1701,1806,2787,1350,3464,1707,1662,1643,1563,1403,1484,1344,1467,1373,1335,1225,1244,1318,1277,1332,1324,1364,1394,1425,1527,1369,1349
"8755","New Zealand","Capture","Spiky oreo",3.6,"Marine fish",1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,149,156,159,123,49,96,104,85,95,135,10,11,6,11,27,0,0,0
"8756","New Zealand","Capture","Southern lemon sole",3.3,"Marine fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,63.5,0,0,0,0,0,0,0,0,0,0,0
"8757","New Zealand","Capture","Southern hake",4.5,"Marine fish",255962,0,0,0,0,100,141,180,215,199,281,236,308,1000,3746,4076,4484,5189,6192,2870,9707,8317,9692,15047,15499,12799,12956,12176,12109,15239,10093,9368,10826,6301,9750,4870,5299,7582,6978,5575,8269,4399,6572,4261,3061
"8758","New Zealand","Capture","Southern bluefin tuna",3.9,"Marine fish",2857.83,0,5,0,5,130,7,16,0,14,106,3,0,73,0,70,32,0,0,0,0,25,0,102,119,160,132,47,94,79,70,79,54,83,135,140,198,263,54,159,188,190,147,181,166.83
"8759","New Zealand","Capture","Snoek",3.6,"Marine fish",432193.93,3402,3978,4708,5196,2908,3395,4453,7046,6108,4315,4838,9040,6716,6252,12330,9331,9222,5197,8216,10596,6687,13509,18885,13178,15300,16682,14955,12658,13307,17688,11754,12468,12712,12184,9194,13873,14451,9966,12648,9889,10986,12783,13079,6110.93
"8760","New Zealand","Capture","Smooth oreo dory",3.6,"Marine fish",121363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6492,12888,10653,14192,12387,10685,12089,9735,10876,12636,8707,3,5,5,10,0,0,0,0
"8761","New Zealand","Capture","Smooth hammerhead",4.9,"Marine fish",256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,6,11,13,17,10,13,11,5,9,8,11,12,7,14,11,9,11,11,12,10,12,8
"8762","New Zealand","Capture","Slickhead",3.7,"Marine fish",514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,9,22,82,76,57,11,11,8,14,36,56,37,87,0
"8763","New Zealand","Capture","Slender tuna",3.7,"Marine fish",3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,66,18,30,150,28,16,17,53,44,165,78,272,672,235,171,234,617,338
"8764","New Zealand","Capture","Slender frostfish",4.4,"Marine fish",1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,95,124,126,92,31,36,54,28,20,12,16,48,42,50,81,132,122
"8765","New Zealand","Capture","Silver warehou",3.5,"Marine fish",290301,994,1088,1677,1818,1870,3015,2438,2629,3400,4200,4000,3250,5200,1926,3781,1761,3120,4518,5113,13377,4926,11253,10993,9029,11218,11268,8778,9015,10755,10582,11572,12296,9045,8501,7728,7572,7697,9286,6863,8423,7898,9321,8537,8570
"8766","New Zealand","Capture","Silver seabream",3.6,"Marine fish",347518,14346,12559,17660,16379,12100,11994,10683,8782,9265,9131,6581,5972,7147,7882,8104,7931,7734,7151,6701,6161,5814,6233,6278,6876,6852,6209,6571,6515,6348,7062,6372,5919,6469,6300,6240,6411,6502,6301,6258,6246,6296,6470,6456,6257
"8767","New Zealand","Capture","Silver scabbardfish",3.8,"Marine fish",64098,0,1,6,5,3,1,3,3,1,5,10,50,250,362,1633,3116,2295,1709,2476,1955,941,2342,3344,2638,1536,2876,2435,2200,1959,3150,1781,1804,1737,1529,1110,1477,1547,1769,2478,1988,2502,2413,2708,1950
"8768","New Zealand","Capture","Silver gemfish",4.3,"Marine fish",59143,217,281,352,423,1050,1223,1500,1650,1950,2000,1900,1800,2500,2849,3263,2655,2570,2861,2365,2026,1344,1914,1301,902,1029,827,688,919,1171,1092,818,670,655,594,680,768,645,679,652,498,694,1315,1642,2211
"8769","New Zealand","Capture","Shortfin mako",4.5,"Marine fish",2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,52,40,74,110,208,327,238,204,107,119,84,79,73,85,65,109,95,79,49,47,72,39,36,25
"8770","New Zealand","Capture","Shark and ray and skate",4.22631578947369,"Marine fish",8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,2375,1580,673,1062,6,0,1,0,1,0,2,2,0,0,0,0,0,1,1,4,2,3,1,3
"8771","New Zealand","Imports","Shark and ray and chimaera and skate",4.07189502972242,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8772","New Zealand","Imports","Shark and ray and chimaera",4.07189502972242,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8773","New Zealand","Imports","Shark",4.2953375305014,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8774","New Zealand","Capture","Scaly gurnard",3.4,"Marine fish",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,16,10,9,10,8,9,11,5,5,12,3,5,3,13
"8775","New Zealand","Capture","Scad",3.61666666666667,"Marine fish",937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,11,63,29,82,87,70,98,85,45,89,19,32,33,46,14,0,9,31,7,10,14,5,2
"8776","New Zealand","Imports","Sardine and sardinella and sprat",2.93709866150701,"Fish",177477.2012,2279.62,2229.08,2018.94,2540.3,2511.04,3625.58,5277.44,10887.38,7873.6,6788.32,7038.36,9570.68,9618.56,13278.72,11185.3,13506.64,8541.04,8184.88,3618.48,2457.1,2862.84,2217.64,1556.1,2441.46,2633.4,1803.48,1505.56,1675.88,1277.94,1577.74,1546.12,1699.48,1792.84,1613.66,2053.52,1197.74,2463.24,2387.88,1997.34,1552.42,1739.5,1182.4,1617.04,2050.9212
"8777","New Zealand","Capture","Sardine and Pilchard",2.78571428571429,"Marine fish",938,6,20,6,4,41,17,32,1,10,0,33,11,4,0,2,12,85,230,286,0,11,8,1,12,11,11,3,14,21,14,2,1,1,1,0,2,0,2,0,2,13,8,0,0
"8778","New Zealand","Capture","Sand flounder",3.1,"Marine fish",0,781.75,1140,580.5,1032.25,1056.25,1153.25,1054.25,1445.5,1417,1378,881.5,465.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8779","New Zealand","Imports","Salmonids",4.22855634639059,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,1.5,0,134,11.5,0,22.5,24.4225
"8780","New Zealand","Imports","Salmon",4.27000745885248,"Fish",175905.4277,3731.98,2383.36,3090.92,3367.56,3221.26,3540.46,3035.06,3676.12,4061.82,3133.48,5117.84,4652.34,3427.52,3545.68,3944.52,3776.48,3685.36,3701.08,4609.32,4389.28,5868.76,4944.86,3877.88,5022.7,5747.6,4034.56,4448.86,4250.98,5542.6,5359.96,5121.16,4189.18,5917,2864.1,5352.74,3536.64,4572.69,3441.33,4636.24,2843.18,2445.72,1729.81,3374.22,2691.2177
"8781","New Zealand","Capture","Ruffe",3.3,"Marine fish",6564,79,71,99,82,89,101,109,137,153,129,127,190,186,126,109,95,121,154,201,169,169,214,202,249,274,211,169,195,198,178,152,143,137,155,129,142,134,152,123,141,138,154,142,136
"8782","New Zealand","Capture","Rubyfish",3.4,"Marine fish",11711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,596,431,378,271,582,434,403,195,419,489,464,504,714,635,602,898,201,886,266,520,470,295,212,230
"8783","New Zealand","Capture","Redfish",3.8,"Marine fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8784","New Zealand","Imports","Red mullet",3.1,"Fish",358.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,76,17,37,4,10,0,10,9,0,9,12,16,37,17,0,50,19,51,38,19,71,53.29
"8785","New Zealand","Capture","Red codling",3.9,"Marine fish",306787,948,2690,4720,6581,3388,2587,4015,7308,10406,13938,7675,2760,4448,9517,6114,4317,9372,12217,10198,15916,10572,11073,16429,12528,5232,4454,4414,8161,9515,8165,5854,5854,6122,4636,5554,6626,7745,6804,5555,3846,5902,6841,2984,2806
"8786","New Zealand","Imports","Rays and skates Rajidae",4.03547921672379,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8787","New Zealand","Capture","Ray and stingray and manta",3.55,"Marine fish",35798,28,27,36,165,441,426,598,672,787,779,872,1167,1600,1402,1616,1598,1427,2788,2598,2116,1582,2227,2313,2821,2634,1098,1120,722,10,6,4,6,8,6,7,4,9,16,10,9,9,10,15,9
"8788","New Zealand","Capture","Porbeagle",4.6,"Marine fish",1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,21,164,246,188,127,130,102,65,58,49,52,51,63,72,73,52,85,74,83,42,26,56,38
"8789","New Zealand","Capture","Pink maomao",3.9,"Marine fish",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,3,4,5,11,7,17,19,7,15,13,19,9
"8790","New Zealand","Capture","Pink cusk-eel",4.2,"Marine fish",516065.9625,447,549,657,915,1028,1581,2135,2712,2616,2642,2900,3874,5369,6464,6630,8294,16115,15629,15120,18396,12454,22594,22215,21424,21617,18620,20295,19543,18676,16019,14846,17169,14156,11527,13045,11914,14848,13572.25,15241.5,14517.25,14476.25,18109,18117.5,16997.2125
"8791","New Zealand","Imports","Pilchards Sardinops spp and Sardinellas",2.85718550712962,"Fish",7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,65,98,147,347,543,326,421,472,0,0,0,0,0,0,150,1569,738,1376,1696,928,0,0,0,0,0,0,0,0
"8792","New Zealand","Imports","Pilchards Sardinops spp",2.8,"Fish",1852.5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.3,151.62,119.7,202.16,29.26,0,29.26,42.56,85.12,63.84,42.56,103.74,21.28,50.54,53.2,82.46,223.44,0,2.66,0,0,0,0,0,0,2.66,0,0,0,1.1438
"8793","New Zealand","Capture","Picked dogfish",4.4,"Marine fish",142113,0,0,0,0,0,132,294,338,540,950,1000,2800,4500,3433,2885,2879,2592,5429,3601,2753,2477,7232,3064,4409,3362,4192,6024,3073,3088,3866,4638,3967,2911,3129,4015,3222,5970,4973,6051,6092,4817,6411,6068,4936
"8794","New Zealand","Imports","Pelagic fish",3.66028643025515,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8795","New Zealand","Capture","Pelagic armourhead",3.5,"Marine fish",1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,78,13,6,7,37,53,106,119,69,29,42,42,98,143,41,23,23,30,34,46,32,17
"8796","New Zealand","Capture","Parore",2.1,"Marine fish",1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,60,81,80,76,94,71,78,63,52,58,67,59,65,83,89,75,84,83,73,64,63,70,63,92
"8797","New Zealand","Capture","Pacific spookfish",3.6,"Marine fish",20427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,453,975,2184,1901,1802,1451,840,684,742,849,823,737,591,639,714,750,739,705,1006,1035,771
"8798","New Zealand","Imports","Pacific salmons",4.14807843788623,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8799","New Zealand","Capture","Pacific bluefin tuna",4.5,"Marine fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,20,21,21,50,40,28,59,24,0,3,0,0,0,0,0,0,0,0,0,1,0,0
"8800","New Zealand","Capture","Orange perch",3.6,"Marine fish",1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,32,0,46,97,49,11,58,99,229,46,25,21,54,70,20,10,10,18,13,30,39
"8801","New Zealand","Capture","Opah",4.2,"Marine fish",3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,76,126,254,335,283,340,329,213,136,112,84,80,48,91,113,107,96,81,70,1,66,57,70,45
"8802","New Zealand","Capture","Oilfish",4.2,"Marine fish",876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,34,57,53,61,86,131,107,62,29,18,11,12,13,13,17,12,10,9,8,8,7,10,17
"8803","New Zealand","Capture","New Zealand smooth skate",4.1,"Marine fish",12612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,673,820,594,689,667,644,681,525,573,565,573,580,645,657,706,866,744,703
"8804","New Zealand","Capture","New Zealand rough skate",3.7,"Marine fish",31309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,867,1311,1911,1982,1674,1710,1641,1922,1962,1714,1609,2080,1960,1532,1554,1984,1487,1430
"8805","New Zealand","Capture","New Zealand blue cod",3.9,"Marine fish",87423,524,383,378,437,576,694,536,1105,1397,1575,1448,1476,1436,1318,1644,1782,1505,1986,1910,11262,2115,2227,2313,2286,2130,2441,2376,2463,2469,2572,2126,2413,2292,2349,2271,2328,2150,2283,2134,2097,2173,2163,2031,1849
"8806","New Zealand","Capture","Mullet",2.4,"Marine fish",37575,432,574,620,765,583,709,1070,1148,1213,1084,879,748,779,939,980,907,935,837,809,886,897,872,720,846,748,910,748,890,898,946,882,889,851,782,766,871,887,929,1015,897,853,866,872,843
"8807","New Zealand","Capture","Morwongs",3.3,"Marine fish",55459,0,0,195,107,88,92,97,132,136,98,119,114,190,166,134,99,119,127,94,120,92,107,109,78,99,92,91,80,89,91,49,75,53,63,67,5470,5762,5462,6056,6180,6039,6528,5567,4933
"8808","New Zealand","Capture","Mirror dory",4.4,"Marine fish",1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,53,62,58,58,82,63,76,107,97,111,194,147,173,141,143,152,165
"8809","New Zealand","Imports","Mackerel",3.49907962442317,"Fish",73719.8746,0,0,0,0,0,0,0,0,0,0,0,0,935.83,1345.45,1328.5,1000.38,319.75,1530.37,576.06,1004.81,1481.21,1350.79,1778.02,2577,1801.18,2444.04,2250.37,2772.83,1822.87,3053.97,2470.36,3993.66,1243.89,2268.88,4312.79,3721.85,4504.69,4682.44,3549.87,3184.57,3542.99,4042.67,4353.23,3397.3646
"8810","New Zealand","Capture","Longspine burrfish",3.5,"Marine fish",173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,3,4,7,3,5,6,11,19,21,23,17,9,7,9,9
"8811","New Zealand","Capture","Longnose velvet dogfish",4.2,"Marine fish",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,3,0,0,21,14,9,16,10,10,11
"8812","New Zealand","Imports","Ling",4.4,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8813","New Zealand","Capture","Leafscale gulper shark",4.5,"Marine fish",703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,3,0,0,2,37,12,21,7,6,20,67,87,114,97,145,78
"8814","New Zealand","Capture","Lanternfish",3.1,"Marine fish",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,18,11,9,2,2,1,5,5,5,12,23
"8815","New Zealand","Capture","Kitefin shark",4.2,"Marine fish",7249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,175,352,434,328,317,375,520,478,479,455,413,333,363,239,276,195,155,248,188,126,178,117,107,95
"8816","New Zealand","Capture","King of herrings",3.2,"Marine fish",194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,64,60,34,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8817","New Zealand","Capture","King dory",3.9,"Marine fish",9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,879,724,489,375,450,410,475,454,426,346,391,472,504,550,509,540,521,443
"8818","New Zealand","Capture","John dory",4.5,"Marine fish",18699.58,528,513,472,528,451,286,352,252,231,53,118,250,193,242,283,167,260,290,394,412,293,378,417,276,381,565,794,1012,1191,910,610,601,587,623,55,371,241,324,411,419,392,424,480,669.58
"8819","New Zealand","Imports","Herring",3.30015567524819,"Fish",9894.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.38,321.62,281.42,325.36,291.3,241.1,293.48,253.74,217.18,362.72,306.28,218.36,231.84,231.18,263.94,284.9,276.68,207.9,153.38,297.58,510.76,518.08,612.92,523.44,389.76,546.26,375.5,618.34,178.32,216.646
"8820","New Zealand","Capture","Hapuku wreckfish",4.5,"Marine fish",67709,1066,1025,1362,1760,2273,2334,2071,2377,2516,1878,1407,1090,1092,972,1026,1121,1263,1439,1448,1536,1155,1657,1571,1547,1497,1579,1610,1706,1511,1881,1684,1786,1674,1646,1697,1453,1591,1482,1387,1314,1266,1443,1202,1314
"8821","New Zealand","Capture","Halfbeak",3.17777777777778,"Marine fish",691,5,5,15,12,12,7,11,12,12,0,14,36,18,15,33,31,28,14,27,18,16,17,28,24,18,13,11,6,14,13,9,11,7,12,12,13,8,13,16,15,28,26,21,15
"8822","New Zealand","Imports","Hake",4.21002262280324,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8823","New Zealand","Capture","Grenadier cod",3,"Marine fish",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,13,13,43,29,26,0,0,0,0,0,0,0,3,0,0,0
