"","Aqua.Cap.items","Country","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"3665","Salmonids","Switzerland",468,0,0,0,0,0,0,0,0,0,0,0,0,19,32,12,24,40,2,1,8,1,29,38,17,22,17,25,32,20,19,19,16,28,17,19,9,2,0,0,0,0,0,0,0
"3666","Tuna","Switzerland",693.4886,0,0,0,0,0,0,0,0,0,0,0,0,15.96,18.62,15.96,13.3,2.66,18.62,0,0,0,0,0,0,2.66,0,0,0,2.66,23.94,5.32,10.64,13.3,18.62,289.94,34.58,18.62,7.98,0,133,15.96,10.64,0,20.5086
"3667","Atlantic bluefin tuna","Syria",362.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,40,47,57,66,71.97
"3668","Cephalopod","Syria",136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
"3669","Crustacean","Syria",937,53,48,116,77,0,61,26,0,100,70,0,35,37,65,0,48,34,61,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3670","Fish","Syria",671.55,0,0,0,0,191.76,0,0,118.44,0,31.02,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,191,0,62,8,0,26,20,10,0,0,0,0,8.51
"3671","Marine fish","Syria",171,0,1,1,0,98,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"3672","Atlantic mackerel","Tanzania",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3673","Carps and eels and snakeheads","Tanzania",154.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.25,31.25,3.75,0,3.75,3.75,0,0.4375
"3674","Cephalopod","Tanzania",24112.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159,128,119,206,290,689,763,609,610,236,307,368,570,780,741,2033,1732,2138,1265,1569,1282,1358,905,898,530,769,927,250,1880.27
"3675","Cod and hake and haddock","Tanzania",4119.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,366.6,0,0,14.1,0,0,11.28,19.74,0,0,0,0,141,3030,0,11,426,77,0.141
"3676","Crustacean","Tanzania",55787.837661,124,200,84,169,150,194,181,100,120,135,112,575,486,678,1197,1101,914,959,1230,946,1146,901,2186,1321,2348,2960,3887,4033,2876.2461,4067,1356,1117,656,578,731.9844,471.2149,2710.7071,1531.461,1024.9844,1831.7227,2126.8284,2068.1993,2712.4454,1491.043961
"3677","Fish","Tanzania",755178.2194,408.9,190.12,179.2,279.36,176.2,75.32,4,0,0,0,987,489.58,1466.4,0,1199,858,1358.02,2410,5321.5,20550.14,1520,8690,9535.12,7003.9,9478.53,6110.29,3108.62,3406.33,7008.85,6345.86,2474.06,7878.03,40244.56,32934.24,32609.32,37920.21,46456.11,39142.67,35411.26,47110.47,42696.54,51699.41,104832.46,135608.6394
"3678","Flatfish","Tanzania",898.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,89,0,0,44,44,36,0,213,43,26,33,10,21,33,220,0,15,0,0.18
"3679","Freshwater fish","Tanzania",754056.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6117,8454,12405,20311,23606,40002,24298,42247.5,45131.25,43350,48608.75,51153.75,45313.75,41812.5,50578.75,45047.5,31861.25,27977.5,29605,26582.5,16000,20001.25,11150,12758.75,18786.25,9147.5,1750
"3680","Nile perch","Tanzania",8470.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,32.5,40,0,15,0,8303.4125
"3681","Nile perch and snakeheads Channa spp","Tanzania",1412.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,119,30,208,335,59,576.02
"3682","Pacific salmons","Tanzania",179.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,60,13,2,31,0,16,27,0,0,0,0,0,0,0,0,0,0,0.38
"3683","Pilchards Sardinops spp","Tanzania",21808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,1147,667,1104,1057,812,1686,1593,2905,1657,5353,2300,749,0,0,0,0,0,0,0
"3684","Salmon","Tanzania",287.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,35,247.5,0,0,0,0,0.025
"3685","Salmonids","Tanzania",1730.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,62,552,182,111,49,63,22,126,64,1,289,2,20,0,0,1,51,58.17
"3686","Sardine and sardinella and sprat","Tanzania",15755.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,171,383,0,0,0,3,0,105,208,1788,2404,2848,1659,1190,3261,1725.5
"3687","Swordfish","Tanzania",173.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.75,0,2.5,0,0,0,0,0,0,0,2.5,0
"3688","Tuna","Tanzania",497.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,55,38,52,61,25,0,19,2,0,40,27,0,0,0,3,21,9,0.17
"3689","Yellowfin tuna","Tanzania",6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2121,1296,1300,1300
"3690","Alaska pollock","Thailand",8100.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.5,513.75,112.5,841.25,1713.75,1992.5,1666.25,763.2625
"3691","Albacore","Thailand",19057.55,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,0,26,49,0,10,2,34,304,792,25,0,537,1386,1348,1046,2339,2413,2375,1459,711,1061,279,83,66,2127,367,119,5,41.55
"3692","Anchovies and Indian mackerels and seerfishes","Thailand",8045.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,2632,2050.83
"3693","Anchovy","Thailand",125331.8108,0,0,0,0,0,0,0,0,0,0,0,0,28.04,42.56,19.1,18.62,151.16,222.22,1019.54,4370.96,1780.24,546.86,211.96,152.8,456.44,854.86,1067.14,3928.1,3350.72,2771.68,6737.12,7996.92,9458.14,18527.92,29490.52,13726.64,3310.42,3954.02,3609.98,2912.92,1867.7,1029.8,1018.78,697.9308
"3694","Asian swamp eel","Thailand",12612.0708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723.68,1550.78,2899.4,3460.66,819.28,928.34,1194.34,35.5908
"3695","Atlantic salmon and Danube salmon","Thailand",4743.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290,0,0,26,103,137,148,203,375,367,289,136,112,30,19,34,88,70,303,751,381,132,149,236,140,132,91.39
"3696","Bigeye tuna","Thailand",3816.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,7,6,1,17,3,2,0,85,128,251,273,1106,356,1460,95,10.54
"3697","Carps","Thailand",91468.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,10,14,5,2,1,16,10,9,10,17,39,0,8512,9109,10818,11942,14016,10722,15416,10793.05
"3698","Carps and eels and snakeheads","Thailand",6030.9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.5,216.25,293.75,120,110,1562.5,1840,1180.9625
"3699","Catfish","Thailand",71618.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,256.75,417,401.5,436.25,5616.5,3645.25,3983.25,2287.25,5360,4233.25,3243.75,2818.25,2299.25,1888.5,6398.25,13168.5,14161.5825
"3700","Cephalopod","Thailand",3590495.6586,29730.9,34943.68,45597.88,49572.3,50944.6,52780.42,61356.96,60882.9,64952.32,68727.96,88911.34,95826.3,78616.18,107756.06,97635.04,92856.66,86729.56,76157.24,71477.76,67410.36,68083,86761.32,96285.74,107899.46,109587.6,109612.54,125874.96,132836.32,126495.54,119392.08,114136.06,101691.42,88179.52,83620.8,82047.16,75147.08,82845.3,79533.08,85361.36,75557.92,67702.88,65128.68,62812.52,61036.8986
"3701","Coastal fish","Thailand",3270.73,220,215.5,282,229.25,117.25,137.25,32,76,30,0,555.5,564.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,52,4,30,202,95,119,158.73
"3702","Cobia","Thailand",321.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,302,16.48
"3703","Cod","Thailand",15328.4375,0,0,0,0,0,0,0,0,0,0,0,0,128.2,3,0,0,70.5,212.9,63.56,73.32,53.12,52.66,19.74,176.76,104.34,244.02,1044.2,479.4,437.1,682.44,628.86,138.18,1,5.82,2.82,38,3390.47,2704.22,2546.73,1499.03,189.8,145,126.25,66.9975
"3704","Cod and hake and haddock","Thailand",25056.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14279.5,4285.75,3151.25,2357.5,385.75,216.25,145,235.645
"3705","Common sole","Thailand",1085.04,0,0,0,0,0,0,0,0,0,0,0,0,9,0,52,346,70,97,25,0,81,10,162,74,0,0,0,0,0,151,1,1,0,0,0,0,0,6,0,0,0,0,0,0.04
"3706","Crustacean","Thailand",14107032.731477,19744.24,19477.25,21701.41,26753.29,25726.17,29154.11,34126.97,31105.77,102112.3388,104518.9078,129368.0473,184321.739,192460.7319,185153.1622,216851.9001,272332.7069,302681.8667,311572.92,363624.2608,377775.8553,373199.3805,359353.3799,415811.7695,429379.4052,466736.4602,471669.9098,422820.8115,451461.6367,457025.6713,507523.5095,622051.242,628601.8053,602012.351,640979.585,691496.994,659616.7263,593799.1313,388105.8826,308968.9985,311378.3218,349802.5764,364100.5479,333242.8168,307330.171677
"3707","Demersal fish","Thailand",12784.92,0,0,0,2,0,0,0,0,0,27,25,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299,1449,2790,1331,805,1115,542,320.92
"3708","Dogfish and other sharks","Thailand",5194.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,70,0,102,3,198,0,0,95,0,103,7,1,15,33,183,84,173,1014,896,597,488,399,593,51,50,0,9,27.46
"3709","Eels","Thailand",16216.92,0,0,0,0,0,0,0,0,0,0,0,0,78,63,33,26,40,21,21,118,573,276,327,355,197,229,216,425,367,1452,1822,2917,2541,1234,531,193,941,200,26,79,51,214,514,136.92
"3710","Fish","Thailand",14411455.911,39050.28,56229.88,78841.66,77516.67,82364.23,123705.2,152133.82,142691.33,184459.64,136015.11,181387.66,214274.43,193911.06,232968.16,246950.99,307290.44,370287.55,387600.17,410482.81,463512.36,446455.78,487787.46,515604.49,552454,534091.68,580050.47,640697.62,677998.13,658092.32,637672.31,631932.91,456449.99,410837.53,380979.81,368294.72,361201.73,308348.42,227045.46,240342.92,227102.88,234243.93,250648.83,255355.05,246094.021
"3711","Flatfish","Thailand",36251.6725,0,0,0,0,0,0,0,0,0,0,0,0,54,2077,1849,1473,383,358,194,90,155,265,211,447,437,710,1272,1069,609,965,1733,291,752,385,924,2110,2248.25,3102.75,2977.75,2400.5,2448.75,2105.5,913,1242.1725
"3712","Freshwater fish","Thailand",280305.2108,0,23,0,1,1,1,0,0,0,1,0,0,34,11,7,3,5,1,2,3,8,10,10,3,3,0,1294.55,1139.78,2113.65,2521.72,2406.95,51755.51,48861.33,46424.16,42951.88,34119.85,17183,5236.06,3500.98,3062.93,2340.45,5589.93,5155.19,4520.2908
"3713","Grouper","Thailand",343.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,151,110.59
"3714","Haddock","Thailand",236.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.5,66.25,2.5,16.25,18.75,0,0,0
"3715","Hake","Thailand",588.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23.75,40,83.75,110,93.75,112.5,119.9
"3716","Halibut","Thailand",2254,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,2,10,1,59,59,8,82,33,3,25,5,9,7,0,8,231,205,63,99,152,155,896,72,0,22,29,0,0,0
"3717","Herring","Thailand",13760.6018,0,0,0,0,0,0,0,0,0,0,0,0,5.32,13.3,148.76,103.74,174.64,531.36,337.82,356.44,234.76,446.88,307.94,298.28,226.1,103.74,126.66,285.68,114.38,287.14,367.08,1009.48,1354.94,1573.82,841.6,609.14,585.56,673.74,242.44,466.76,276.64,385.7,678.3,592.4618
"3718","Herring and anchovy and sardine","Thailand",257105.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113961.84,85316.28,57827.202
"3719","Indian mackerels and seerfishes and jacks","Thailand",79360.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23807,28896,26657.25
"3720","Jack and horse mackerel","Thailand",21497.9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.92,4365.06,2263.66,3567.06,2721.18,3428.18,2148.32,1616.74,728.54,243.06,71.82,15.96,30.4756
"3721","Lizardfish","Thailand",1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,422,39,0,0,0,0,0
"3722","Mackerel","Thailand",2030084.8284,0,0,0,0,0,0,0,0,0,0,0,0,35933.16,32650.12,23146.08,39173.9,40250.96,54244.5,52095.38,46427.44,37317.98,38885.88,47079.62,46467.18,48404.44,53634.84,42829.22,56806.26,47493.52,78996.3,73487.98,83411.5,91581.94,70117.96,82100.34,98531.04,93156.2,86416.96,91465.7,102994,88008.12,71792.52,87488.1,87695.6884
"3723","Marine fish","Thailand",2463773.5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224042.02,218117.88,170998.68,176538.14,203691.76,250838.23,305984.57,318376.68,248935.35,214889.65,51022.52,37810.47,42527.5546
"3724","Nile perch and snakeheads Channa spp","Thailand",5401.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,71,50,62,76,106,68,64,86,68,749,1366,781,176,244,138,668,567.73
"3725","Pacific salmons","Thailand",19444.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,168,2,7,35,79,53,1,2,21,1895,3781,4467,513,964,554,2252,1954,649,78,103,510,90,602,516,101,19.31
"3726","Pelagic fish","Thailand",26681.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,94,625,1248,5144,7442,7113,4964.38
"3727","Pilchards Sardinops spp","Thailand",1835651.6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115305.68,126541.52,117928.44,127959.3,150287.34,221812.08,198489.2,162363.74,175192.92,129377.08,80627.26,101824.8,127942.3026
"3728","Plaice","Thailand",595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,229,107,42,67,148,0,0,0,0,0,0,0,0
"3729","Pomfret and ocean breams","Thailand",1951.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,170,441,102,56,34,110,333.33
"3730","Rays and skates Rajidae","Thailand",144.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,51,0,0,0,0,33.39
"3731","Saithe","Thailand",360.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.25,0,0,0,35,12.5,35,6.9
"3732","Salmon","Thailand",810719.7597,0,0,0,0,0,0,0,0,0,0,0,0,7825.56,10108,7777.84,5046.02,3013.78,6106.74,5530.14,6352.92,4479.12,1826.6,2496.1,3677.46,7704.7,10741.08,17945.7,31198.16,31482.16,31815.6,30827.46,45014.58,40863.26,39915.52,38052.28,36055.92,42627.39,58050.01,49747.65,57696.12,46107.41,47909.3,37163.71,45561.4697
"3733","Salmonids","Thailand",83110.5375,0,0,0,0,0,0,0,0,0,0,0,0,239,282,138,64,53,193,344,661,117,641,917,1662,588,445,2545,4262,4302,9580,14305,10573,7296,6376,6126,4310,4446,2233.25,344.5,39.25,27,0,1,0.5375
"3734","Sardine and sardinella and sprat","Thailand",2605229.0302,0,0,0,0,0,0,0,0,6415.92,8011.92,23320.22,38043.32,40171.76,59929.94,53106.6,75718.78,70903.36,89833.44,130369.74,113092.86,98041.04,96136.62,103579.46,128477.22,97616.24,88099.98,101436.62,122109.02,124294.1,126478.58,123885.1,23321.8,70704.66,90701,62183.22,44015.16,81636.78,63211.18,39442.48,27469.36,20188,59290.44,69619.9,34373.2102
"3735","Seabass","Thailand",4431,0,0,0,0,0,0,0,0,0,0,0,0,65,54,130,94,290,108,224,186,169,88,254,156,130,74,62,23,38,157,150,120,790,275,268,253,43,143,68,12,7,0,0,0
"3736","Seabream","Thailand",379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,10,0,0,0,0,0,0
"3737","Shark","Thailand",391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,104,0,0,0,41,0,18,81,119,0,0,0,0,0,0,0,0,0
"3738","Skipjack tuna","Thailand",5987195.702,0,0,0,0,0,0,0,0,0,0,0,0,0,414,600,1044,1412,1,0,12,339,149,275,4187,874,2416,769,907,915,374,332,871,1484,3402,585,1543,365577.04,373361.8,400785.66,465985.08,1168177.92,988122.18,1065374.78,1136906.242
"3739","Snapper","Thailand",4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,394,438,310,1262,1210,139,25
"3740","Sockeye salmon","Thailand",1013.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,21,0,383,17,12,53,84,18,71,70,29,0,180,11,44.2
"3741","Swordfish","Thailand",10531.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878.75,830.75,1708,1894.75,456.75,270,757.25,636.5,959.75,224,488.25,318,108.345
"3742","Tilapia","Thailand",220352.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486.5,5705.25,8812.75,14921,20091,13218.5,20866.5,13397.75,13345,12421.25,23948.75,9918.5,15723.25,9958.25,8042.75,5913.75,10656.75,8924.915
"3743","Tilapia and catfish and carp","Thailand",23777.3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,118.75,62.5,48.75,31.25,311.25,241.25,165,0,2.5,967.5,1125,1896.25,1988.75,1650,2434.17,6565.51,6106.4646
"3744","Toothfish Dissostichus spp","Thailand",482.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5,55,20,20,202.5,0,7.5,0,3.75,1.25,0,0,0
"3745","Trout","Thailand",20407.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5345,4836.25,2808.75,1252.5,2517.5,1665,972.5,1009.9
"3746","Trout and char","Thailand",8506.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,30,6,103,1,18,19,1,294,20,279,9,112,320,240,213,257,174,1380,1460,743,628.5,747.5,553.5,490,388.55
"3747","Tuna","Thailand",29084250.8647,456.84,445.56,232.24,248.16,59.22,12601.24,22637.84,48234.32,106336.06,232219.95,377765.24,385789.84,552781.64,599412.06,687775.66,812126.82,742505.2,687581.44,776766.9,644201.24,559640.02,609057.18,662921.36,753637.4,709717.18,794643.4,876091.64,1054985.42,1006423.54,1223094.94,1335515.72,1248530.06,1348607.02,1422877.4,1567493.82,1534264.68,1129470.68,1095395.48,1189796.39,1035043.71,331242.25,309908.83,310418.97,285296.3047
"3748","Yellowfin tuna","Thailand",318981.33,0,0,0,0,0,0,0,0,0,0,0,0,52,2066,406,1406,5303,934,472,2141,4312,3351,11346,8397,4638,5655,3311,4494,9666,9791,17879,21627,26388,27399,15083,15198,14953,10593,15554,11700,17640,18197,15713,13316.33
"3749","Cephalopod","Togo",550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208,285,1,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3750","Crustacean","Togo",2365,0,0,0,0,0,0,0,0,0,67,0,22,165,157,143,64,97,98,36,142,133,233,341,99,215,228,0,0,16,0,0,0,91,0,0,0,8,10,0,0,0,0,0,0
"3751","Fish","Togo",57980.2751,2.66,24,31.02,10.64,170.92,22,39,52,32,67.04,21.28,322.2,105,0,32,0,31.92,157,1071,3196,20.28,0,0,2530,4657.48,7827.11,7867.3,6395.76,6197.3,5850.88,4116.78,244.06,928.3,3055.32,47.94,223.7,290,390,693.14,310,250,200,239.8,257.4451
"3752","Flatfish","Togo",761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,11,0,232,0,0,0,0,277,90,0,0,0,0,0,142,0,0,0,0
"3753","Mackerel","Togo",2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,210,480,420,0,193,351,33,0,0,112,129,0,8,0,0,0,0,0,0,0,0
"3754","Marine fish","Togo",510.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,2.82,0,0,0,0,0,0,0,0,0,2.82,0,0,501.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3755","Salmonids","Togo",1777.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,240,3,0,0,3,0,231,414,481,0,30,63,0,0,0,0,213,0,0,0,0,35,8,6,1,5,2.66
"3756","Sardine and sardinella and sprat","Togo",6517.7922,0,0,0,0,0,0,0,0,0,0,0,0,18.62,0,37.24,0,0,41,33,0,0,0,0,534,641,356,1252.4,558.3,275.64,739.48,119.7,43.64,1034.74,399,207.48,53.2,0,0,0,0,0,0,101.08,72.2722
"3757","Shark and ray and skate","Togo",849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0
"3758","Tuna","Togo",1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,49,0,21,0,0,0,0,420,320,325,550,0,90,0,0,0,0,0,0
"3759","Albacore","Trinidad",2847.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,56,106,435,605,129,54,18,6,14,2,5,9,12,14,19,15,27,266,984.98
"3760","Bigeye tuna","Trinidad",779.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,116,100,180,65,32,37,54,74,44,35,8,7.54
"3761","Cod","Trinidad",737.3454,25.38,11.28,8.46,5.64,5.64,5.64,425.82,5.64,2.82,2.82,5.64,8.46,5.64,0,5.64,0,25.38,0,2.82,8.46,22.56,5.64,0,8.46,0,0,0,0,2.82,5.64,0,53.58,50.76,14.1,0,2.82,0,0,0,5.64,0,0,2.82,1.3254
"3762","Crustacean","Trinidad",9424.43,825,674,418,181,341,157,109,64,47,17,196,363,466,351,261,285,325,459,534,617,424,342,211,210,151,225,155,160,119,113,103,76,67,84,49,66,27,34,22,6,8,38,24,20.43
"3763","Dogfish and other sharks","Trinidad",545.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,48,22,14,8,20,15,20,22,21,24,32,98,3,108,1,54,0,0,4.74
"3764","Fish","Trinidad",12930.0046,2.82,67.68,2.82,50.32,29.13,5.32,2.82,14.71,1.25,10.64,9.71,10.96,15.64,53.2,56.34,116.72,56.31,130.38,188.2,285.47,416.43,311.37,251.28,544.2,659.84,478.35,514.31,486.37,389.72,396.11,1015.85,725.01,564.52,494.6,418.61,478.78,325.75,267.5,521.94,677.57,79.25,565,492.25,744.9546
"3765","Flatfish","Trinidad",140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,10,0,0,0,0,7,26,20,8,0,15,17,15,8,0,0,0,0
"3766","Herring","Trinidad",1093.751,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,65,95,0,0,0,0,2.5,106.78,22.5,105.56,180.42,20,20,42.5,172.88,155,25,15,7.5,10,10,5.32,17.5,2.5,0,0,10,0.291
"3767","Mackerel","Trinidad",343.672,69.16,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92,18.62,5.32,0,0,0,0,21.28,39.9,15.96,10.64,10.64,2.66,10.64,7.98,0,7.98,0,5.32,0,0,0,0,31.92,50.54,0,0,0.532
